time,technology,spatial,0
15,WindoffshoreFloat,FRI3,0.23
15,WindoffshoreFloat,FRJ1,0.95
15,WindoffshoreFloat,FRL0,0.95
15,WindoffshoreFloat,FRM0,0.95
15,WindoffshoreFloat,EL30,0.9
15,WindoffshoreFloat,EL41,0.95
15,WindoffshoreFloat,EL42,0.94
15,WindoffshoreFloat,EL51,0.95
15,WindoffshoreFloat,EL52,0.95
15,WindoffshoreFloat,EL54,0.95
15,WindoffshoreFloat,EL61,0.95
15,WindoffshoreFloat,EL62,0.95
15,WindoffshoreFloat,EL63,0.95
15,WindoffshoreFloat,EL64,0.95
15,WindoffshoreFloat,HR03,0.37
15,WindoffshoreFloat,IE04,0.08
15,WindoffshoreFloat,IE05,0.03
15,WindoffshoreFloat,IE06,0.64
15,WindoffshoreFloat,ITF1,0.27
15,WindoffshoreFloat,ITF3,0.95
15,WindoffshoreFloat,ITF4,0.95
15,WindoffshoreFloat,ITF5,0.95
15,WindoffshoreFloat,ITF6,0.95
15,WindoffshoreFloat,ITG1,0.86
15,WindoffshoreFloat,ITG2,0.95
15,WindoffshoreFloat,ITI1,0.63
15,WindoffshoreFloat,ITI3,0.05
15,WindoffshoreFloat,ITI4,0.95
15,WindoffshoreFloat,LT02,0.09
15,WindoffshoreFloat,LV00,0.46
15,WindoffshoreFloat,NO06,0.78
15,WindoffshoreFloat,NO07,0.22
15,WindoffshoreFloat,NO08,0.95
15,WindoffshoreFloat,NO09,0.82
15,WindoffshoreFloat,NO0A,0.74
15,WindoffshoreFloat,PL42,0.45
15,WindoffshoreFloat,PL63,0.33
15,WindoffshoreFloat,PT11,0.14
15,WindoffshoreFloat,PT15,0.75
15,WindoffshoreFloat,PT16,0.41
15,WindoffshoreFloat,PT17,0.75
15,WindoffshoreFloat,PT18,0.66
15,WindoffshoreFloat,RO22,0.95
15,WindoffshoreFloat,SE11,0.79
15,WindoffshoreFloat,SE12,0.78
15,WindoffshoreFloat,SE21,0.58
15,WindoffshoreFloat,SE22,0.43
15,WindoffshoreFloat,SE23,0.94
15,WindoffshoreFloat,SE31,0.95
15,WindoffshoreFloat,SE32,0.95
15,WindoffshoreFloat,SE33,0.72
15,WindoffshoreFloat,UKC1,0.18
15,WindoffshoreFloat,UKC2,0.14
15,WindoffshoreFloat,UKE1,0.0
15,WindoffshoreFloat,UKE2,0.01
15,WindoffshoreFloat,UKH1,0.0
15,WindoffshoreFloat,UKJ2,0.47
15,WindoffshoreFloat,UKJ3,0.43
15,WindoffshoreFloat,UKK2,0.24
15,WindoffshoreFloat,UKK3,0.04
15,WindoffshoreFloat,UKK4,0.17
15,WindoffshoreFloat,UKL1,0.31
15,WindoffshoreFloat,UKM5,0.52
15,WindoffshoreFloat,UKM6,0.72
15,WindoffshoreFloat,UKM9,0.61
15,WindoffshoreFloat,UKN0,0.5
16,WindoffshoreFloat,BG33,0.95
16,WindoffshoreFloat,BG34,0.95
16,WindoffshoreFloat,DK01,0.54
16,WindoffshoreFloat,DK04,0.0
16,WindoffshoreFloat,DK05,0.95
16,WindoffshoreFloat,EE00,0.76
16,WindoffshoreFloat,ES11,0.68
16,WindoffshoreFloat,ES12,0.95
16,WindoffshoreFloat,ES13,0.55
16,WindoffshoreFloat,ES21,0.22
16,WindoffshoreFloat,ES51,0.63
16,WindoffshoreFloat,ES52,0.91
16,WindoffshoreFloat,ES53,0.95
16,WindoffshoreFloat,ES61,0.73
16,WindoffshoreFloat,ES62,0.95
16,WindoffshoreFloat,FI19,0.92
16,WindoffshoreFloat,FI1B,0.71
16,WindoffshoreFloat,FI1C,0.71
16,WindoffshoreFloat,FI1D,0.6
16,WindoffshoreFloat,FI20,0.66
16,WindoffshoreFloat,FRD1,0.23
16,WindoffshoreFloat,FRG0,0.08
16,WindoffshoreFloat,FRH0,0.15
16,WindoffshoreFloat,FRI1,0.19
16,WindoffshoreFloat,FRI3,0.17
16,WindoffshoreFloat,FRJ1,0.95
16,WindoffshoreFloat,FRL0,0.95
16,WindoffshoreFloat,FRM0,0.95
16,WindoffshoreFloat,EL30,0.88
16,WindoffshoreFloat,EL41,0.95
16,WindoffshoreFloat,EL42,0.94
16,WindoffshoreFloat,EL51,0.95
16,WindoffshoreFloat,EL52,0.95
16,WindoffshoreFloat,EL54,0.95
16,WindoffshoreFloat,EL61,0.94
16,WindoffshoreFloat,EL62,0.95
16,WindoffshoreFloat,EL63,0.95
16,WindoffshoreFloat,EL64,0.94
16,WindoffshoreFloat,HR03,0.37
16,WindoffshoreFloat,IE04,0.09
16,WindoffshoreFloat,IE05,0.03
16,WindoffshoreFloat,IE06,0.67
16,WindoffshoreFloat,ITF1,0.15
16,WindoffshoreFloat,ITF3,0.95
16,WindoffshoreFloat,ITF4,0.93
16,WindoffshoreFloat,ITF5,0.95
16,WindoffshoreFloat,ITF6,0.95
16,WindoffshoreFloat,ITG1,0.86
16,WindoffshoreFloat,ITG2,0.95
16,WindoffshoreFloat,ITI1,0.63
16,WindoffshoreFloat,ITI3,0.08
16,WindoffshoreFloat,ITI4,0.95
16,WindoffshoreFloat,LT02,0.12
16,WindoffshoreFloat,LV00,0.51
16,WindoffshoreFloat,NO06,0.75
16,WindoffshoreFloat,NO07,0.21
16,WindoffshoreFloat,NO08,0.95
16,WindoffshoreFloat,NO09,0.82
16,WindoffshoreFloat,NO0A,0.78
16,WindoffshoreFloat,PL42,0.57
16,WindoffshoreFloat,PL63,0.32
16,WindoffshoreFloat,PT11,0.11
16,WindoffshoreFloat,PT15,0.57
16,WindoffshoreFloat,PT16,0.26
16,WindoffshoreFloat,PT17,0.61
16,WindoffshoreFloat,PT18,0.46
16,WindoffshoreFloat,RO22,0.95
16,WindoffshoreFloat,SE11,0.79
16,WindoffshoreFloat,SE12,0.81
16,WindoffshoreFloat,SE21,0.62
16,WindoffshoreFloat,SE22,0.59
16,WindoffshoreFloat,SE23,0.95
16,WindoffshoreFloat,SE31,0.95
16,WindoffshoreFloat,SE32,0.95
16,WindoffshoreFloat,SE33,0.71
16,WindoffshoreFloat,UKC1,0.24
16,WindoffshoreFloat,UKC2,0.18
16,WindoffshoreFloat,UKE1,0.0
16,WindoffshoreFloat,UKE2,0.02
16,WindoffshoreFloat,UKH1,0.0
16,WindoffshoreFloat,UKJ2,0.34
16,WindoffshoreFloat,UKJ3,0.29
16,WindoffshoreFloat,UKK2,0.2
16,WindoffshoreFloat,UKK3,0.04
16,WindoffshoreFloat,UKK4,0.16
16,WindoffshoreFloat,UKL1,0.33
16,WindoffshoreFloat,UKM5,0.57
16,WindoffshoreFloat,UKM6,0.7
16,WindoffshoreFloat,UKM9,0.64
16,WindoffshoreFloat,UKN0,0.54
17,WindoffshoreFloat,BG33,0.93
17,WindoffshoreFloat,BG34,0.95
17,WindoffshoreFloat,DK01,0.65
17,WindoffshoreFloat,DK04,0.0
17,WindoffshoreFloat,DK05,0.95
17,WindoffshoreFloat,EE00,0.77
17,WindoffshoreFloat,ES11,0.63
17,WindoffshoreFloat,ES12,0.94
17,WindoffshoreFloat,ES13,0.47
17,WindoffshoreFloat,ES21,0.11
17,WindoffshoreFloat,ES51,0.65
17,WindoffshoreFloat,ES52,0.9
17,WindoffshoreFloat,ES53,0.95
17,WindoffshoreFloat,ES61,0.66
17,WindoffshoreFloat,ES62,0.95
17,WindoffshoreFloat,FI19,0.88
17,WindoffshoreFloat,FI1B,0.7
17,WindoffshoreFloat,FI1C,0.68
17,WindoffshoreFloat,FI1D,0.58
17,WindoffshoreFloat,FI20,0.67
17,WindoffshoreFloat,FRD1,0.18
17,WindoffshoreFloat,FRG0,0.07
17,WindoffshoreFloat,FRH0,0.13
17,WindoffshoreFloat,FRI1,0.1
17,WindoffshoreFloat,FRI3,0.11
17,WindoffshoreFloat,FRJ1,0.95
17,WindoffshoreFloat,FRL0,0.95
17,WindoffshoreFloat,FRM0,0.95
17,WindoffshoreFloat,EL30,0.89
17,WindoffshoreFloat,EL41,0.95
17,WindoffshoreFloat,EL42,0.94
17,WindoffshoreFloat,EL51,0.95
17,WindoffshoreFloat,EL52,0.95
17,WindoffshoreFloat,EL54,0.95
17,WindoffshoreFloat,EL61,0.93
17,WindoffshoreFloat,EL62,0.95
17,WindoffshoreFloat,EL63,0.95
17,WindoffshoreFloat,EL64,0.94
17,WindoffshoreFloat,HR03,0.36
17,WindoffshoreFloat,IE04,0.1
17,WindoffshoreFloat,IE05,0.04
17,WindoffshoreFloat,IE06,0.69
17,WindoffshoreFloat,ITF1,0.14
17,WindoffshoreFloat,ITF3,0.95
17,WindoffshoreFloat,ITF4,0.92
17,WindoffshoreFloat,ITF5,0.95
17,WindoffshoreFloat,ITF6,0.95
17,WindoffshoreFloat,ITG1,0.85
17,WindoffshoreFloat,ITG2,0.95
17,WindoffshoreFloat,ITI1,0.63
17,WindoffshoreFloat,ITI3,0.13
17,WindoffshoreFloat,ITI4,0.95
17,WindoffshoreFloat,LT02,0.14
17,WindoffshoreFloat,LV00,0.54
17,WindoffshoreFloat,NO06,0.71
17,WindoffshoreFloat,NO07,0.22
17,WindoffshoreFloat,NO08,0.95
17,WindoffshoreFloat,NO09,0.83
17,WindoffshoreFloat,NO0A,0.81
17,WindoffshoreFloat,PL42,0.71
17,WindoffshoreFloat,PL63,0.33
17,WindoffshoreFloat,PT11,0.07
17,WindoffshoreFloat,PT15,0.38
17,WindoffshoreFloat,PT16,0.17
17,WindoffshoreFloat,PT17,0.52
17,WindoffshoreFloat,PT18,0.4
17,WindoffshoreFloat,RO22,0.95
17,WindoffshoreFloat,SE11,0.72
17,WindoffshoreFloat,SE12,0.81
17,WindoffshoreFloat,SE21,0.64
17,WindoffshoreFloat,SE22,0.7
17,WindoffshoreFloat,SE23,0.95
17,WindoffshoreFloat,SE31,0.95
17,WindoffshoreFloat,SE32,0.95
17,WindoffshoreFloat,SE33,0.7
17,WindoffshoreFloat,UKC1,0.24
17,WindoffshoreFloat,UKC2,0.24
17,WindoffshoreFloat,UKE1,0.0
17,WindoffshoreFloat,UKE2,0.02
17,WindoffshoreFloat,UKH1,0.0
17,WindoffshoreFloat,UKJ2,0.31
17,WindoffshoreFloat,UKJ3,0.26
17,WindoffshoreFloat,UKK2,0.16
17,WindoffshoreFloat,UKK3,0.03
17,WindoffshoreFloat,UKK4,0.15
17,WindoffshoreFloat,UKL1,0.34
17,WindoffshoreFloat,UKM5,0.58
17,WindoffshoreFloat,UKM6,0.71
17,WindoffshoreFloat,UKM9,0.67
17,WindoffshoreFloat,UKN0,0.58
18,WindoffshoreFloat,BG33,0.78
18,WindoffshoreFloat,BG34,0.95
18,WindoffshoreFloat,DK01,0.71
18,WindoffshoreFloat,DK04,0.0
18,WindoffshoreFloat,DK05,0.95
18,WindoffshoreFloat,EE00,0.79
18,WindoffshoreFloat,ES11,0.57
18,WindoffshoreFloat,ES12,0.91
18,WindoffshoreFloat,ES13,0.4
18,WindoffshoreFloat,ES21,0.05
18,WindoffshoreFloat,ES51,0.67
18,WindoffshoreFloat,ES52,0.83
18,WindoffshoreFloat,ES53,0.95
18,WindoffshoreFloat,ES61,0.5
18,WindoffshoreFloat,ES62,0.95
18,WindoffshoreFloat,FI19,0.85
18,WindoffshoreFloat,FI1B,0.74
18,WindoffshoreFloat,FI1C,0.66
18,WindoffshoreFloat,FI1D,0.54
18,WindoffshoreFloat,FI20,0.67
18,WindoffshoreFloat,FRD1,0.16
18,WindoffshoreFloat,FRG0,0.08
18,WindoffshoreFloat,FRH0,0.1
18,WindoffshoreFloat,FRI1,0.04
18,WindoffshoreFloat,FRI3,0.05
18,WindoffshoreFloat,FRJ1,0.95
18,WindoffshoreFloat,FRL0,0.95
18,WindoffshoreFloat,FRM0,0.95
18,WindoffshoreFloat,EL30,0.92
18,WindoffshoreFloat,EL41,0.95
18,WindoffshoreFloat,EL42,0.94
18,WindoffshoreFloat,EL51,0.95
18,WindoffshoreFloat,EL52,0.95
18,WindoffshoreFloat,EL54,0.95
18,WindoffshoreFloat,EL61,0.92
18,WindoffshoreFloat,EL62,0.95
18,WindoffshoreFloat,EL63,0.95
18,WindoffshoreFloat,EL64,0.93
18,WindoffshoreFloat,HR03,0.34
18,WindoffshoreFloat,IE04,0.11
18,WindoffshoreFloat,IE05,0.05
18,WindoffshoreFloat,IE06,0.67
18,WindoffshoreFloat,ITF1,0.27
18,WindoffshoreFloat,ITF3,0.95
18,WindoffshoreFloat,ITF4,0.93
18,WindoffshoreFloat,ITF5,0.95
18,WindoffshoreFloat,ITF6,0.95
18,WindoffshoreFloat,ITG1,0.85
18,WindoffshoreFloat,ITG2,0.95
18,WindoffshoreFloat,ITI1,0.65
18,WindoffshoreFloat,ITI3,0.14
18,WindoffshoreFloat,ITI4,0.95
18,WindoffshoreFloat,LT02,0.21
18,WindoffshoreFloat,LV00,0.62
18,WindoffshoreFloat,NO06,0.65
18,WindoffshoreFloat,NO07,0.22
18,WindoffshoreFloat,NO08,0.95
18,WindoffshoreFloat,NO09,0.84
18,WindoffshoreFloat,NO0A,0.84
18,WindoffshoreFloat,PL42,0.76
18,WindoffshoreFloat,PL63,0.36
18,WindoffshoreFloat,PT11,0.06
18,WindoffshoreFloat,PT15,0.27
18,WindoffshoreFloat,PT16,0.17
18,WindoffshoreFloat,PT17,0.44
18,WindoffshoreFloat,PT18,0.3
18,WindoffshoreFloat,RO22,0.9
18,WindoffshoreFloat,SE11,0.67
18,WindoffshoreFloat,SE12,0.84
18,WindoffshoreFloat,SE21,0.71
18,WindoffshoreFloat,SE22,0.66
18,WindoffshoreFloat,SE23,0.95
18,WindoffshoreFloat,SE31,0.95
18,WindoffshoreFloat,SE32,0.95
18,WindoffshoreFloat,SE33,0.67
18,WindoffshoreFloat,UKC1,0.23
18,WindoffshoreFloat,UKC2,0.28
18,WindoffshoreFloat,UKE1,0.0
18,WindoffshoreFloat,UKE2,0.01
18,WindoffshoreFloat,UKH1,0.0
18,WindoffshoreFloat,UKJ2,0.32
18,WindoffshoreFloat,UKJ3,0.28
18,WindoffshoreFloat,UKK2,0.14
18,WindoffshoreFloat,UKK3,0.03
18,WindoffshoreFloat,UKK4,0.14
18,WindoffshoreFloat,UKL1,0.36
18,WindoffshoreFloat,UKM5,0.56
18,WindoffshoreFloat,UKM6,0.75
18,WindoffshoreFloat,UKM9,0.67
18,WindoffshoreFloat,UKN0,0.58
19,WindoffshoreFloat,BG33,0.63
19,WindoffshoreFloat,BG34,0.95
19,WindoffshoreFloat,DK01,0.74
19,WindoffshoreFloat,DK04,0.0
19,WindoffshoreFloat,DK05,0.95
19,WindoffshoreFloat,EE00,0.79
19,WindoffshoreFloat,ES11,0.53
19,WindoffshoreFloat,ES12,0.89
19,WindoffshoreFloat,ES13,0.32
19,WindoffshoreFloat,ES21,0.05
19,WindoffshoreFloat,ES51,0.7
19,WindoffshoreFloat,ES52,0.72
19,WindoffshoreFloat,ES53,0.95
19,WindoffshoreFloat,ES61,0.43
19,WindoffshoreFloat,ES62,0.94
19,WindoffshoreFloat,FI19,0.83
19,WindoffshoreFloat,FI1B,0.75
19,WindoffshoreFloat,FI1C,0.63
19,WindoffshoreFloat,FI1D,0.5
19,WindoffshoreFloat,FI20,0.62
19,WindoffshoreFloat,FRD1,0.16
19,WindoffshoreFloat,FRG0,0.07
19,WindoffshoreFloat,FRH0,0.08
19,WindoffshoreFloat,FRI1,0.0
19,WindoffshoreFloat,FRI3,0.02
19,WindoffshoreFloat,FRJ1,0.95
19,WindoffshoreFloat,FRL0,0.95
19,WindoffshoreFloat,FRM0,0.95
19,WindoffshoreFloat,EL30,0.95
19,WindoffshoreFloat,EL41,0.94
19,WindoffshoreFloat,EL42,0.94
19,WindoffshoreFloat,EL51,0.95
19,WindoffshoreFloat,EL52,0.95
19,WindoffshoreFloat,EL54,0.95
19,WindoffshoreFloat,EL61,0.94
19,WindoffshoreFloat,EL62,0.95
19,WindoffshoreFloat,EL63,0.95
19,WindoffshoreFloat,EL64,0.95
19,WindoffshoreFloat,HR03,0.35
19,WindoffshoreFloat,IE04,0.11
19,WindoffshoreFloat,IE05,0.06
19,WindoffshoreFloat,IE06,0.66
19,WindoffshoreFloat,ITF1,0.26
19,WindoffshoreFloat,ITF3,0.95
19,WindoffshoreFloat,ITF4,0.93
19,WindoffshoreFloat,ITF5,0.95
19,WindoffshoreFloat,ITF6,0.95
19,WindoffshoreFloat,ITG1,0.86
19,WindoffshoreFloat,ITG2,0.95
19,WindoffshoreFloat,ITI1,0.66
19,WindoffshoreFloat,ITI3,0.23
19,WindoffshoreFloat,ITI4,0.95
19,WindoffshoreFloat,LT02,0.29
19,WindoffshoreFloat,LV00,0.72
19,WindoffshoreFloat,NO06,0.59
19,WindoffshoreFloat,NO07,0.22
19,WindoffshoreFloat,NO08,0.95
19,WindoffshoreFloat,NO09,0.85
19,WindoffshoreFloat,NO0A,0.85
19,WindoffshoreFloat,PL42,0.75
19,WindoffshoreFloat,PL63,0.31
19,WindoffshoreFloat,PT11,0.06
19,WindoffshoreFloat,PT15,0.18
19,WindoffshoreFloat,PT16,0.17
19,WindoffshoreFloat,PT17,0.32
19,WindoffshoreFloat,PT18,0.18
19,WindoffshoreFloat,RO22,0.81
19,WindoffshoreFloat,SE11,0.63
19,WindoffshoreFloat,SE12,0.82
19,WindoffshoreFloat,SE21,0.79
19,WindoffshoreFloat,SE22,0.6
19,WindoffshoreFloat,SE23,0.95
19,WindoffshoreFloat,SE31,0.94
19,WindoffshoreFloat,SE32,0.95
19,WindoffshoreFloat,SE33,0.65
19,WindoffshoreFloat,UKC1,0.31
19,WindoffshoreFloat,UKC2,0.3
19,WindoffshoreFloat,UKE1,0.0
19,WindoffshoreFloat,UKE2,0.01
19,WindoffshoreFloat,UKH1,0.0
19,WindoffshoreFloat,UKJ2,0.29
19,WindoffshoreFloat,UKJ3,0.24
19,WindoffshoreFloat,UKK2,0.13
19,WindoffshoreFloat,UKK3,0.02
19,WindoffshoreFloat,UKK4,0.12
19,WindoffshoreFloat,UKL1,0.36
19,WindoffshoreFloat,UKM5,0.53
19,WindoffshoreFloat,UKM6,0.78
19,WindoffshoreFloat,UKM9,0.61
19,WindoffshoreFloat,UKN0,0.52
20,WindoffshoreFloat,BG33,0.58
20,WindoffshoreFloat,BG34,0.95
20,WindoffshoreFloat,DK01,0.8
20,WindoffshoreFloat,DK04,0.0
20,WindoffshoreFloat,DK05,0.95
20,WindoffshoreFloat,EE00,0.76
20,WindoffshoreFloat,ES11,0.5
20,WindoffshoreFloat,ES12,0.89
20,WindoffshoreFloat,ES13,0.25
20,WindoffshoreFloat,ES21,0.06
20,WindoffshoreFloat,ES51,0.7
20,WindoffshoreFloat,ES52,0.62
20,WindoffshoreFloat,ES53,0.95
20,WindoffshoreFloat,ES61,0.38
20,WindoffshoreFloat,ES62,0.87
20,WindoffshoreFloat,FI19,0.84
20,WindoffshoreFloat,FI1B,0.7
20,WindoffshoreFloat,FI1C,0.61
20,WindoffshoreFloat,FI1D,0.44
20,WindoffshoreFloat,FI20,0.61
20,WindoffshoreFloat,FRD1,0.13
20,WindoffshoreFloat,FRG0,0.07
20,WindoffshoreFloat,FRH0,0.07
20,WindoffshoreFloat,FRI1,0.0
20,WindoffshoreFloat,FRI3,0.0
20,WindoffshoreFloat,FRJ1,0.95
20,WindoffshoreFloat,FRL0,0.95
20,WindoffshoreFloat,FRM0,0.94
20,WindoffshoreFloat,EL30,0.95
20,WindoffshoreFloat,EL41,0.94
20,WindoffshoreFloat,EL42,0.94
20,WindoffshoreFloat,EL51,0.95
20,WindoffshoreFloat,EL52,0.94
20,WindoffshoreFloat,EL54,0.95
20,WindoffshoreFloat,EL61,0.94
20,WindoffshoreFloat,EL62,0.95
20,WindoffshoreFloat,EL63,0.95
20,WindoffshoreFloat,EL64,0.95
20,WindoffshoreFloat,HR03,0.36
20,WindoffshoreFloat,IE04,0.12
20,WindoffshoreFloat,IE05,0.07
20,WindoffshoreFloat,IE06,0.58
20,WindoffshoreFloat,ITF1,0.19
20,WindoffshoreFloat,ITF3,0.95
20,WindoffshoreFloat,ITF4,0.92
20,WindoffshoreFloat,ITF5,0.95
20,WindoffshoreFloat,ITF6,0.95
20,WindoffshoreFloat,ITG1,0.86
20,WindoffshoreFloat,ITG2,0.95
20,WindoffshoreFloat,ITI1,0.44
20,WindoffshoreFloat,ITI3,0.35
20,WindoffshoreFloat,ITI4,0.95
20,WindoffshoreFloat,LT02,0.36
20,WindoffshoreFloat,LV00,0.78
20,WindoffshoreFloat,NO06,0.51
20,WindoffshoreFloat,NO07,0.19
20,WindoffshoreFloat,NO08,0.95
20,WindoffshoreFloat,NO09,0.87
20,WindoffshoreFloat,NO0A,0.84
20,WindoffshoreFloat,PL42,0.72
20,WindoffshoreFloat,PL63,0.3
20,WindoffshoreFloat,PT11,0.08
20,WindoffshoreFloat,PT15,0.11
20,WindoffshoreFloat,PT16,0.13
20,WindoffshoreFloat,PT17,0.2
20,WindoffshoreFloat,PT18,0.12
20,WindoffshoreFloat,RO22,0.74
20,WindoffshoreFloat,SE11,0.63
20,WindoffshoreFloat,SE12,0.83
20,WindoffshoreFloat,SE21,0.85
20,WindoffshoreFloat,SE22,0.56
20,WindoffshoreFloat,SE23,0.95
20,WindoffshoreFloat,SE31,0.94
20,WindoffshoreFloat,SE32,0.95
20,WindoffshoreFloat,SE33,0.6
20,WindoffshoreFloat,UKC1,0.46
20,WindoffshoreFloat,UKC2,0.31
20,WindoffshoreFloat,UKE1,0.0
20,WindoffshoreFloat,UKE2,0.02
20,WindoffshoreFloat,UKH1,0.0
20,WindoffshoreFloat,UKJ2,0.21
20,WindoffshoreFloat,UKJ3,0.17
20,WindoffshoreFloat,UKK2,0.11
20,WindoffshoreFloat,UKK3,0.02
20,WindoffshoreFloat,UKK4,0.09
20,WindoffshoreFloat,UKL1,0.35
20,WindoffshoreFloat,UKM5,0.51
20,WindoffshoreFloat,UKM6,0.81
20,WindoffshoreFloat,UKM9,0.56
20,WindoffshoreFloat,UKN0,0.44
21,WindoffshoreFloat,BG33,0.71
21,WindoffshoreFloat,BG34,0.95
21,WindoffshoreFloat,DK01,0.77
21,WindoffshoreFloat,DK04,0.05
21,WindoffshoreFloat,DK05,0.95
21,WindoffshoreFloat,EE00,0.72
21,WindoffshoreFloat,ES11,0.49
21,WindoffshoreFloat,ES12,0.9
21,WindoffshoreFloat,ES13,0.24
21,WindoffshoreFloat,ES21,0.12
21,WindoffshoreFloat,ES51,0.71
21,WindoffshoreFloat,ES52,0.63
21,WindoffshoreFloat,ES53,0.95
21,WindoffshoreFloat,ES61,0.28
21,WindoffshoreFloat,ES62,0.84
21,WindoffshoreFloat,FI19,0.86
21,WindoffshoreFloat,FI1B,0.63
21,WindoffshoreFloat,FI1C,0.6
21,WindoffshoreFloat,FI1D,0.39
21,WindoffshoreFloat,FI20,0.62
21,WindoffshoreFloat,FRD1,0.11
21,WindoffshoreFloat,FRG0,0.07
21,WindoffshoreFloat,FRH0,0.06
21,WindoffshoreFloat,FRI1,0.0
21,WindoffshoreFloat,FRI3,0.01
21,WindoffshoreFloat,FRJ1,0.95
21,WindoffshoreFloat,FRL0,0.95
21,WindoffshoreFloat,FRM0,0.81
21,WindoffshoreFloat,EL30,0.95
21,WindoffshoreFloat,EL41,0.95
21,WindoffshoreFloat,EL42,0.93
21,WindoffshoreFloat,EL51,0.95
21,WindoffshoreFloat,EL52,0.94
21,WindoffshoreFloat,EL54,0.95
21,WindoffshoreFloat,EL61,0.93
21,WindoffshoreFloat,EL62,0.95
21,WindoffshoreFloat,EL63,0.95
21,WindoffshoreFloat,EL64,0.95
21,WindoffshoreFloat,HR03,0.35
21,WindoffshoreFloat,IE04,0.11
21,WindoffshoreFloat,IE05,0.07
21,WindoffshoreFloat,IE06,0.49
21,WindoffshoreFloat,ITF1,0.12
21,WindoffshoreFloat,ITF3,0.95
21,WindoffshoreFloat,ITF4,0.89
21,WindoffshoreFloat,ITF5,0.95
21,WindoffshoreFloat,ITF6,0.95
21,WindoffshoreFloat,ITG1,0.87
21,WindoffshoreFloat,ITG2,0.95
21,WindoffshoreFloat,ITI1,0.28
21,WindoffshoreFloat,ITI3,0.42
21,WindoffshoreFloat,ITI4,0.95
21,WindoffshoreFloat,LT02,0.42
21,WindoffshoreFloat,LV00,0.75
21,WindoffshoreFloat,NO06,0.43
21,WindoffshoreFloat,NO07,0.17
21,WindoffshoreFloat,NO08,0.95
21,WindoffshoreFloat,NO09,0.9
21,WindoffshoreFloat,NO0A,0.82
21,WindoffshoreFloat,PL42,0.66
21,WindoffshoreFloat,PL63,0.33
21,WindoffshoreFloat,PT11,0.12
21,WindoffshoreFloat,PT15,0.06
21,WindoffshoreFloat,PT16,0.11
21,WindoffshoreFloat,PT17,0.13
21,WindoffshoreFloat,PT18,0.07
21,WindoffshoreFloat,RO22,0.67
21,WindoffshoreFloat,SE11,0.68
21,WindoffshoreFloat,SE12,0.82
21,WindoffshoreFloat,SE21,0.88
21,WindoffshoreFloat,SE22,0.56
21,WindoffshoreFloat,SE23,0.95
21,WindoffshoreFloat,SE31,0.94
21,WindoffshoreFloat,SE32,0.95
21,WindoffshoreFloat,SE33,0.56
21,WindoffshoreFloat,UKC1,0.67
21,WindoffshoreFloat,UKC2,0.32
21,WindoffshoreFloat,UKE1,0.0
21,WindoffshoreFloat,UKE2,0.03
21,WindoffshoreFloat,UKH1,0.0
21,WindoffshoreFloat,UKJ2,0.13
21,WindoffshoreFloat,UKJ3,0.13
21,WindoffshoreFloat,UKK2,0.09
21,WindoffshoreFloat,UKK3,0.02
21,WindoffshoreFloat,UKK4,0.09
21,WindoffshoreFloat,UKL1,0.34
21,WindoffshoreFloat,UKM5,0.51
21,WindoffshoreFloat,UKM6,0.84
21,WindoffshoreFloat,UKM9,0.52
21,WindoffshoreFloat,UKN0,0.38
22,WindoffshoreFloat,BG33,0.84
22,WindoffshoreFloat,BG34,0.95
22,WindoffshoreFloat,DK01,0.6
22,WindoffshoreFloat,DK04,0.3
22,WindoffshoreFloat,DK05,0.95
22,WindoffshoreFloat,EE00,0.8
22,WindoffshoreFloat,ES11,0.46
22,WindoffshoreFloat,ES12,0.83
22,WindoffshoreFloat,ES13,0.3
22,WindoffshoreFloat,ES21,0.27
22,WindoffshoreFloat,ES51,0.62
22,WindoffshoreFloat,ES52,0.69
22,WindoffshoreFloat,ES53,0.89
22,WindoffshoreFloat,ES61,0.19
22,WindoffshoreFloat,ES62,0.6
22,WindoffshoreFloat,FI19,0.9
22,WindoffshoreFloat,FI1B,0.76
22,WindoffshoreFloat,FI1C,0.67
22,WindoffshoreFloat,FI1D,0.53
22,WindoffshoreFloat,FI20,0.66
22,WindoffshoreFloat,FRD1,0.1
22,WindoffshoreFloat,FRG0,0.06
22,WindoffshoreFloat,FRH0,0.02
22,WindoffshoreFloat,FRI1,0.09
22,WindoffshoreFloat,FRI3,0.04
22,WindoffshoreFloat,FRJ1,0.95
22,WindoffshoreFloat,FRL0,0.95
22,WindoffshoreFloat,FRM0,0.63
22,WindoffshoreFloat,EL30,0.95
22,WindoffshoreFloat,EL41,0.92
22,WindoffshoreFloat,EL42,0.93
22,WindoffshoreFloat,EL51,0.95
22,WindoffshoreFloat,EL52,0.88
22,WindoffshoreFloat,EL54,0.95
22,WindoffshoreFloat,EL61,0.9
22,WindoffshoreFloat,EL62,0.95
22,WindoffshoreFloat,EL63,0.95
22,WindoffshoreFloat,EL64,0.95
22,WindoffshoreFloat,HR03,0.26
22,WindoffshoreFloat,IE04,0.08
22,WindoffshoreFloat,IE05,0.08
22,WindoffshoreFloat,IE06,0.43
22,WindoffshoreFloat,ITF1,0.02
22,WindoffshoreFloat,ITF3,0.95
22,WindoffshoreFloat,ITF4,0.82
22,WindoffshoreFloat,ITF5,0.46
